@RELATION Leaf_Classification

@ATTRIBUTE Contrast numeric
@ATTRIBUTE Homogeneity numeric
@ATTRIBUTE ASM numeric
@ATTRIBUTE Dissimilarity numeric
@ATTRIBUTE Energy numeric
@ATTRIBUTE class {Aguacate,Guaycacan,Coralillo}

@DATA
1503924,4611665.81892,3597308662,890612,59977.56799,Coralillo
992097,4754012.5504,1906351978,590031,43661.7908245,Coralillo
724045,4807230.94977,2667011854,465963,51643.1201033,Coralillo
691898,4797502.15294,3339361530,478402,57787.2090518,Coralillo
1597697,4583921.50562,2022589800,949131,44973.2120267,Coralillo
1473634,4627417.18604,1391794742,865954,37306.765365,Coralillo
70214822,1885014.04874,731894200,11623392,27053.543206,Coralillo
1666474,4475115.91514,3655967882,1167370,60464.6002385,Coralillo
1750252,4538036.78351,3106492768,1045602,55735.9199081,Coralillo
4860510,4008942.54811,517988180,2270352,22759.3536815,Coralillo
887361,4697847.35158,208419952,676567,14436.7569766,Coralillo
646688,4775753.67059,363516830,507346,19066.1173289,Coralillo
1995686,4465331.61063,531435756,1198620,23052.8904045,Coralillo
122629374,1412906.39628,4066119440,16541568,63766.1308219,Coralillo
804531,4724017.29095,2271950612,619239,47664.9830798,Coralillo
655075,4772825.18235,2987499208,513615,54658.0205276,Coralillo
2409043,4345824.05464,3400499228,1451073,58313.7996361,Coralillo
23895531,2532904.92277,4057257554,6906861,63696.605514,Coralillo
1547043,4432806.92104,352679514,1225551,18779.763417,Coralillo
1518980,4429018.54326,535311936,1228954,23136.8091145,Coralillo
3141475,4153170.95485,1324744996,1865573,36397.0465285,Coralillo
269033607,1029650.28195,1511068836,26065407,38872.4688694,Coralillo
1384989,4456050.44153,2788328210,1162181,52804.6229984,Coralillo
955307,4629053.51719,2986596150,803227,54649.7589199,Coralillo
1399177,4599878.01882,2812718156,908491,53035.0653436,Coralillo
776924,4780829.75438,2757227426,517926,52509.3079939,Coralillo
514745,4841398.62941,1426633630,375899,37770.8039364,Coralillo
467723,4846873.7,2483698622,359031,49836.7196152,Coralillo
1430657,4590592.53264,908714170,928365,30144.8862993,Coralillo
820395,4769682.6991,934641970,543107,30571.9147258,Coralillo
540359,4835247.46471,2639256958,390351,51373.6990882,Coralillo
489124,4841166.4,2264042,372110,1504.67338649,Coralillo
1489853,4572809.44899,2025490028,966227,45005.4444262,Coralillo
948719,4734526.73095,398459996,620683,19961.4627721,Coralillo
684331,4793749.18054,3876909216,482681,62264.8312934,Coralillo
664206,4782499.65882,1833890390,498804,42823.9464552,Coralillo
1588132,4542804.9193,4168579554,1029904,64564.5378981,Coralillo
1413290,4603769.23059,1089497634,903450,33007.5390479,Coralillo
70665081,1879507.1163,2869229870,11711379,53565.1927094,Coralillo
1571398,4448905.24934,3518579204,1200444,59317.6129324,Coralillo
1750940,4492966.27739,3473153868,1135540,58933.4698452,Coralillo
4644782,3970690.1651,1257627948,2342026,35463.050461,Coralillo
837523,4685445.66199,1882849242,689541,43391.8107712,Coralillo
632086,4758497.8,534399966,533718,23117.0925075,Coralillo
2020184,4411921.0918,3519631238,1307734,59326.4800742,Coralillo
128238034,1367615.23363,828014996,17188948,28775.2497122,Coralillo
766375,4710092.20679,1211731014,636731,34809.9269462,Coralillo
645371,4753766.9,4113431202,543817,64136.0366877,Coralillo
2478468,4281173.1505,3476330784,1588108,58960.4170949,Coralillo
24443337,2467922.52019,124071340,7204537,11138.7315256,Coralillo
1476532,4410719.16447,3826667724,1252792,61860.0656644,Coralillo
1554871,4387984.93325,598263126,1303623,24459.4179407,Coralillo
3314623,4072119.69663,1735323074,2048745,41657.209148,Coralillo
297422662,980265.894147,1913574256,27715002,43744.4197127,Coralillo
1376296,4429411.58782,2420902002,1205874,49202.6625499,Coralillo
983461,4595761.54706,4256273658,863497,65240.1230686,Coralillo
1326315,4630987.85262,4154340798,841013,64454.1759547,Coralillo
765804,4781618.13482,4160158972,514616,64499.2943527,Coralillo
548728,4833033.15294,783812066,395574,27996.6438346,Coralillo
504351,4839532.5,1053009802,377371,32450.1125114,Coralillo
1353218,4623209.31792,411954502,857646,20296.6623365,Coralillo
799789,4771875.71299,2324234668,536161,48210.3170286,Coralillo
569540,4826963.95294,364577134,409146,19093.9030583,Coralillo
524316,4833414.0,534541682,390896,23120.1574822,Coralillo
1402928,4608546.19392,1894392066,888868,43524.6144842,Coralillo
904644,4739828.06878,334868244,605686,18299.4055641,Coralillo
688687,4787036.99412,3035598322,495377,55096.2641383,Coralillo
675215,4779483.74706,2665932062,505927,51632.6646804,Coralillo
1487496,4582927.35442,2589641030,943146,50888.5156985,Coralillo
1268712,4627880.67875,1828857772,845838,42765.1466968,Coralillo
63771965,1965479.53107,2145704590,11287397,46321.7507225,Coralillo
1464929,4472477.68266,3998185794,1146595,63231.209019,Coralillo
1624858,4541165.09367,577481318,1031536,24030.8409757,Coralillo
3749730,4064551.07091,1603468232,2104812,40043.329432,Coralillo
828987,4689580.77149,3332916190,681365,57731.4142387,Coralillo
654032,4760301.2,1449886472,534370,38077.3748045,Coralillo
1850304,4473033.64959,965981266,1175930,31080.2391561,Coralillo
107545128,1491716.64206,287742900,15574354,16962.9861758,Coralillo
775043,4714399.55882,725144870,631029,26928.5140697,Coralillo
662909,4758796.7,3865021314,538357,62169.2955887,Coralillo
2232928,4361748.09612,3724157506,1413664,61025.8757086,Coralillo
19575805,2649279.51456,386932612,6452387,19670.6027361,Coralillo
1435503,4444921.82663,673787514,1189347,25957.4173215,Coralillo
1465220,4438048.41746,327539406,1206070,18098.0497844,Coralillo
2920770,4181471.16939,867004348,1807712,29444.9375615,Coralillo
245481715,1076882.59785,1740641902,24689579,41721.000731,Coralillo
1323232,4464410.66352,1472112800,1138846,38368.122185,Coralillo
943863,4625192.94706,1891303724,807853,43489.1219042,Coralillo
1638443,4572988.76514,2599337046,988867,50983.6939227,Coralillo
957853,4736698.33742,2395774030,621097,48946.6447267,Coralillo
659334,4793520.81176,3008731174,479762,54851.9021913,Coralillo
597078,4802616.6,2506782630,454352,50067.7803582,Coralillo
1673502,4564351.86051,3510791928,1008052,59251.9360696,Coralillo
1004575,4726439.48892,1680770128,645455,40997.1965871,Coralillo
686754,4787328.24706,43152822,494644,6569.08075761,Coralillo
619589,4796596.7,4018565720,468137,63392.1581901,Coralillo
1738918,4547846.76295,1457793112,1044552,38181.0569786,Coralillo
1142447,4692486.90228,2875459350,722985,53623.3097636,Coralillo
836747,4745811.70362,2519444984,588643,50194.0731959,Coralillo
798815,4737678.71176,2175221128,596147,46639.2659462,Coralillo
1845407,4521017.5315,45804090,1103797,6767.87189595,Coralillo
1648304,4566507.11974,2068884876,1004976,45484.9961636,Coralillo
87943297,2024619.50312,560910332,11972123,23683.545596,Coralillo
1827705,4406516.69151,2562339006,1311937,50619.5516179,Coralillo
2020711,4476933.5376,1480976050,1201127,38483.4516383,Coralillo
5591211,3973968.59913,64338200,2465095,8021.10964892,Coralillo
983603,4645339.63543,4182803628,780553,64674.5980119,Coralillo
755965,4720815.76787,1706344658,617165,41307.9248813,Coralillo
2314787,4405029.07689,2893119506,1360959,53787.7263509,Coralillo
151414879,1532992.24978,3238447050,16846733,56907.3549728,Coralillo
899883,4672977.60407,3184166704,720665,56428.421066,Coralillo
761552,4719132.87059,73943690,620902,8599.0516919,Coralillo
2830825,4287660.77546,583704492,1626211,24159.9770695,Coralillo
29140973,2626383.09913,1379109782,7146599,37136.3673775,Coralillo
1689124,4396772.7384,4249170990,1308910,65185.6655255,Coralillo
1703708,4374179.14079,4115141396,1351202,64149.3678535,Coralillo
3789974,4102374.27767,1002614272,2061896,31664.0848912,Coralillo
309727350,1155902.42244,478333118,25571694,21870.8280136,Coralillo
1545264,4418857.58302,2972738460,1250442,54522.8251286,Coralillo
1085495,4574285.22971,1227311458,916235,35033.0052665,Coralillo
1336935,4625364.56867,2279613074,851377,47745.2937367,Coralillo
757634,4780360.02122,3529921616,515706,59413.1434617,Coralillo
529534,4830527.37647,496981118,396564,22293.0733189,Coralillo
483849,4835946.3,460771962,379931,21465.5995025,Coralillo
1366831,4617442.89521,3521384194,868517,59341.2520427,Coralillo
793377,4771365.09788,2955277364,536159,54362.4628213,Coralillo
550235,4825592.47647,1009425312,408227,31771.4543576,Coralillo
501375,4831264.5,1231811938,390655,35097.1784906,Coralillo
1423079,4602628.96085,2272907488,900525,47675.0195385,Coralillo
903401,4741047.50669,552925512,603239,23514.3682033,Coralillo
671421,4789565.6898,373361892,488261,19322.5746732,Coralillo
651908,4780082.02715,1023351746,500968,31989.8694277,Coralillo
1519729,4576677.62067,1341260024,956383,36623.2170078,Coralillo
1300656,4629261.34216,2310120074,846070,48063.708492,Coralillo
63993001,1926208.40635,3890395142,11325671,62373.0321694,Coralillo
1506957,4478008.78857,4139452772,1141397,64338.5791885,Coralillo
1679116,4534344.89545,3545790070,1047628,59546.537011,Coralillo
4159723,4063716.33567,1878799376,2130939,43345.1194023,Coralillo
805070,4695303.11745,2560006634,667724,50596.5081206,Coralillo
626978,4763022.55294,2621164480,525324,51197.3093043,Coralillo
1946553,4465158.40639,2181405746,1197253,46705.5215794,Coralillo
115717578,1492718.28213,1157689190,15761396,34024.8319614,Coralillo
745793,4718899.08371,1222812090,618609,34968.7301743,Coralillo
638360,4759783.29412,1410930308,532620,37562.3522693,Coralillo
2415335,4350914.05522,2165850188,1447477,46538.6955984,Coralillo
22460967,2669006.45398,3526572468,6518975,59384.9515281,Coralillo
1433821,4451451.01128,4173901782,1176967,64605.7410916,Coralillo
1530250,4429239.69468,777323068,1230388,27880.5141273,Coralillo
3286150,4168762.23163,1934176696,1860056,43979.2757557,Coralillo
261066174,1087979.5279,2571974840,24692082,50714.6412784,Coralillo
1311768,4472275.21294,3703892118,1123294,60859.6099067,Coralillo
945414,4623599.3457,1407384918,810728,37515.1291881,Coralillo
1561598,4645184.87577,1379751868,840420,37145.0113474,Coralillo
875025,4793978.49161,3285735084,508535,57321.3318408,Coralillo
581913,4843988.20588,959602206,382753,30977.4467315,Coralillo
520633,4849473.1,2069055222,363517,45486.8686766,Coralillo
1591229,4637329.14729,4277589246,857251,65403.2816149,Coralillo
911495,4784330.89031,2740449896,529867,52349.3065475,Coralillo
603358,4838284.31765,2901716652,395776,53867.584427,Coralillo
540040,4844057.2,99726366,375778,9986.30892773,Coralillo
1646370,4622290.15392,1776389638,889370,42147.2376082,Coralillo
1022606,4752247.61966,3564919150,599350,59706.943901,Coralillo
727860,4799050.71855,4288112738,481262,65483.6829905,Coralillo
700591,4790836.23213,2923261024,490995,54067.1899029,Coralillo
1738340,4597026.38144,853303336,943340,29211.3562848,Coralillo
1419070,4638711.70323,1911971048,844088,43726.0911585,Coralillo
64297848,2134166.70021,741056802,10396120,27222.3584944,Coralillo
1628740,4490375.34249,3021146858,1137172,54964.9602747,Coralillo
1890464,4554552.98529,1288388940,1034060,35894.1351755,Coralillo
4233423,4102479.79071,1451862616,2087257,38103.3150264,Coralillo
896066,4696535.56471,465764022,680588,21581.5667179,Coralillo
685970,4766573.35294,1539501048,529238,39236.4759885,Coralillo
2136975,4487570.9748,3906825526,1178119,62504.6040384,Coralillo
107537012,1590158.22666,2151509960,14812474,46384.3719371,Coralillo
833249,4721009.7914,1877106428,629551,43325.5862972,Coralillo
693316,4764799.31765,2111855630,533420,45954.930421,Coralillo
2557884,4379300.72273,2723389162,1413932,52186.1012339,Coralillo
21092105,2746282.96848,3759510954,6233201,61314.8510069,Coralillo
1587910,4460492.67305,1524499546,1184412,39044.8401969,Coralillo
1564303,4449599.52834,3135262042,1201141,55993.4107016,Coralillo
3316514,4204803.58523,2601484254,1803258,51004.7473673,Coralillo
240984615,1136528.04595,2104990934,23384125,45880.1801871,Coralillo
1432896,4479213.91853,2358844122,1130716,48567.9330629,Coralillo
992821,4631412.32534,3256042608,805575,57061.7438219,Coralillo
1545295,4618267.10531,378646728,887073,19458.8470368,Coralillo
882411,4790764.30144,1092432366,514439,33051.9646315,Coralillo
603608,4845509.6,1319495586,383604,36324.8618167,Coralillo
542763,4850001.3,4062470754,366325,63737.514495,Coralillo
1579427,4609114.7163,625059488,906687,25001.1897317,Coralillo
929154,4780323.25799,4025862418,538520,63449.6841442,Coralillo
631267,4840157.74706,2258337978,397063,47521.9736333,Coralillo
566011,4845067.3,1270723840,378423,35647.2136359,Coralillo
1642665,4592432.42515,2016009952,942557,44899.9994655,Coralillo
1069806,4745918.59035,3625846842,615606,60215.0051233,Coralillo
791102,4800571.11222,840084662,488230,28984.2140138,Coralillo
760013,4789257.86923,4278976048,503435,65413.8826856,Coralillo
1747946,4564913.75587,3298398232,1001858,57431.6831723,Coralillo
1584789,4620690.1848,2187173490,891755,46767.2266657,Coralillo
74807359,2007239.30222,881954474,11202149,29697.7183299,Coralillo
1863763,4466727.88508,2351567178,1207707,48492.960087,Coralillo
1922737,4519591.73255,1863741700,1099717,43171.0748071,Coralillo
5585277,4026735.19825,667009888,2311173,25826.534572,Coralillo
959742,4695054.75204,1566456918,693352,39578.4905978,Coralillo
700700,4768500.65882,1008079602,528482,31750.2693217,Coralillo
2216316,4446394.04364,3341931470,1259070,57809.441011,Coralillo
136567411,1504220.58215,3184124390,16269725,56428.0461296,Coralillo
863500,4720839.57647,3476764926,634798,58964.0986194,Coralillo
708847,4764989.67647,2913955962,535691,53981.0704044,Coralillo
2731941,4328381.11256,3521076452,1520753,59338.6590007,Coralillo
29421820,2627373.14335,4249418256,6947698,65187.5621265,Coralillo
1687941,4435367.043,1883069532,1242497,43394.3490791,Coralillo
1679950,4416244.49742,308863794,1276278,17574.5211599,Coralillo
3696925,4141705.21865,3821638210,1950349,61819.3999486,Coralillo
299850862,1107736.22559,3426766692,25274576,58538.5914761,Coralillo
1506301,4456044.99588,758343032,1181625,27538.0288329,Coralillo
1035434,4617004.01176,4097905076,836724,64014.8816761,Coralillo
1294879,4573324.06761,3114994226,941727,55812.1333224,Coralillo
698759,4775757.57873,3015465288,514755,54913.2523896,Coralillo
479982,4837261.8,446854268,377094,21138.9277874,Coralillo
443900,4841181.2,4203743934,364548,64836.2856277,Coralillo
1322845,4563303.2453,694125434,962647,26346.2603418,Coralillo
733879,4764148.29186,609833926,539759,24694.8157717,Coralillo
499759,4831033.3,2158006492,390771,46454.3484725,Coralillo
461597,4835171.9,1444398204,377513,38005.2391651,Coralillo
1376088,4544274.734,968727248,1002390,31124.3834959,Coralillo
838452,4727436.2552,2885777292,617644,53719.431233,Coralillo
612560,4790006.07059,1624834286,477896,40309.2332599,Coralillo
612420,4776211.97647,1529443938,500916,39108.1057838,Coralillo
1465220,4512255.83126,1865199898,1069196,43187.9601046,Coralillo
1203656,4597897.21795,3246572572,890222,56978.7027932,Coralillo
63722529,1829011.01899,17569192,11953825,4191.56200002,Coralillo
1428785,4429736.70251,712903250,1213069,26700.2481262,Coralillo
1614022,4458841.05629,3425807982,1180680,58530.4022026,Coralillo
3634434,3950109.34224,250104266,2314404,15814.6851376,Coralillo
776666,4682677.25882,2505915204,684174,50059.1170917,Coralillo
614864,4751093.6,204575194,543188,14302.978501,Coralillo
1862471,4372047.36257,1120272892,1362715,33470.4779171,Coralillo
122771834,1314739.03264,1946796860,17738068,44122.5210069,Coralillo
729957,4705467.26471,2377305684,638411,48757.6218042,Coralillo
630618,4745533.8,2670079820,555080,51672.8150965,Coralillo
2291832,4231952.95526,2556394424,1660478,50560.7992817,Coralillo
22282698,2407093.71131,4077491826,7362854,63855.2411788,Coralillo
1450260,4395647.49649,1954713602,1274378,44212.1431509,Coralillo
1549996,4354498.24112,442851500,1359596,21044.0371602,Coralillo
3093794,4008501.39611,3497475062,2151562,59139.45436,Coralillo
310129224,941578.217981,3458258410,28838620,58806.9588569,Coralillo
1366781,4412252.35518,2490943984,1233087,49909.3576797,Coralillo
988086,4576853.82353,1098809318,895788,33148.2928369,Coralillo
1269178,4601616.14386,1125915322,887532,33554.661703,Coralillo
686859,4780563.87557,1533953818,504471,39165.7224879,Coralillo
465504,4839957.6,3073527840,370188,55439.4069232,Coralillo
424961,4845512.3,2319715022,354173,48163.4199575,Coralillo
1298321,4592625.24095,1516241494,906657,38938.9457228,Coralillo
725413,4769628.67285,3707473388,528691,60889.0251852,Coralillo
488132,4833646.4,2854648302,384478,53428.9088603,Coralillo
444829,4839400.3,1775340876,367671,42134.7941255,Coralillo
1354345,4575713.36995,2868356554,942719,53557.0401908,Coralillo
842350,4734996.22192,2004771082,604266,44774.6700937,Coralillo
616464,4792568.75294,2489355552,474072,49893.4419739,Coralillo
606803,4781351.15882,4197535964,491399,64788.3937446,Coralillo
1449918,4546761.90553,3438045216,1004364,58634.8464311,Coralillo
1266541,4610449.65178,37822396,873563,6149.99154471,Coralillo
79551181,1932703.57607,2971200462,11985189,54508.7191374,Coralillo
1510443,4441893.0821,958582296,1204771,30960.980217,Coralillo
1608592,4499898.65411,1597350446,1104588,39966.8668524,Coralillo
4468323,3996475.86017,3452800466,2302457,58760.5349363,Coralillo
773923,4686355.44118,2932544178,677579,54152.9701678,Coralillo
584752,4761463.6,2841491506,520886,53305.6423468,Coralillo
1877986,4423604.13267,2482838176,1269138,49828.0862165,Coralillo
136203341,1436946.22575,1745153032,16881927,41775.0288091,Coralillo
706476,4714603.62353,1695345480,619270,41174.5732218,Coralillo
595990,4758814.6,1023884622,527174,31998.197168,Coralillo
2348092,4301634.60039,3256142236,1536860,57062.6167994,Coralillo
26182763,2564408.15771,380517560,7085657,19506.8593064,Coralillo
1459671,4427001.75532,1821229334,1223293,42675.8635999,Coralillo
